Id,Predicted
9901706,250.91086
9902123,200.35555
9902343,88.657
9904570,203.21687
9906415,214.01952
9908400,241.61627
9915508,80.03996
9918524,89.2246
9922753,72.11831
9925507,151.93248
9926917,87.0314
9927400,89.58486
9927666,178.03885
9928024,64.04755
9931841,76.49653
9935509,95.10847
9935992,252.95767
9937547,205.88417
9937667,200.74382
9938066,197.03651
9938594,61.490437
9938746,82.74485
9939029,155.19153
9940966,205.21468
9941890,116.745415
9945127,169.34824
9955143,222.35915
9958558,141.84952
9959880,63.653294
9967360,91.04904
9976986,268.284
9977113,142.32692
9977283,124.795975
9979707,155.46497
9987456,116.597466
9989842,206.70103
9990026,249.7123
9992479,63.473614
9992903,155.06479
9996830,172.61789
9998154,130.13805
9999220,75.83104
9999252,138.9424
10000943,198.77557
10001022,151.71466
10002428,347.172
10010845,201.38396
10011009,255.12001
10011763,49.576935
10011850,183.65247
10013355,102.02492
10015258,84.718864
10016343,222.79996
10016832,183.65247
10017087,183.65247
10017458,185.16125
10021707,62.07911
10022956,78.69503
10023653,75.328636
10031678,177.97342
10034493,78.84606
10037800,73.12803
10038410,175.68808
10038776,63.397026
10039238,121.19302
10039579,173.00894
10041589,68.49065
10050847,79.789406
10054708,93.871025
10054892,167.53691
10054894,61.934906
10055925,38.201775
10067199,88.87564
10067936,160.63649
10069174,133.04082
10069376,67.42543
10069720,160.63649
10069964,166.35559
10070350,196.56636
10070693,183.28693
10071188,125.68963
10071225,67.84979
10073940,139.5921
10073995,60.59329
10076836,198.77557
10083682,233.91003
10085478,174.63391
10087874,57.00441
10088612,73.811485
10089727,342.68576
10096707,155.87027
10098890,226.72937
10098921,146.98184
10099080,60.59329
10100241,151.94939
10100512,56.994194
10101358,132.87433
10101765,103.30798
10101791,60.55144
10104130,62.082527
10106530,138.1747
10106768,67.4971
10115542,192.58795
10115781,79.789406
10123090,272.79688
10130925,107.61091
10130963,104.111
10133350,173.7911
10134557,134.19234
10136634,83.84897
10138349,93.073235
10138784,60.46547
10143705,193.08026
10148201,119.29144
10148955,148.84691
10149453,411.0486
10153654,103.03097
10156290,173.64853
10156314,102.26606
10156441,169.6065
10166820,87.5784
10171782,59.121716
10172621,122.992096
10184162,88.657
10192593,97.05942
10192898,219.67131
10193343,153.97977
10193392,76.37896
10200715,170.88693
10208954,57.795418
10233048,139.37294
10234437,181.82932
10241876,83.121346
10245677,139.37294
10246056,185.12978
10247766,87.3664
10249886,156.0061
10267242,56.033913
10271071,58.78846
10272718,82.049934
10273251,118.000984
10283574,147.71007
10298783,76.75398
10311049,59.87546
10314305,62.39459
10314411,244.5577
10337217,184.24329
10339835,233.94586
10340745,245.05766
10340849,246.09534
10340994,49.234173
10346503,263.5012
10359702,77.00019
10365373,55.12691
10369038,57.419678
10377405,207.26755
10390256,132.30977
10393619,124.06009
10403231,257.70706
10408285,257.60025
10413576,62.01036
10444139,53.3971
10446429,178.89142
10473730,57.368282
10474780,57.666653
10478526,55.26815
10484019,142.80833
10488146,76.62901
10488505,430.46182
10497886,65.13901
10500033,103.57628
10502523,51.130577
10526335,56.168087
10527274,142.2487
10540383,73.51562
10541080,198.77557
10544439,145.12846
10545815,140.33478
10546254,224.31097
10548910,192.58795
10551015,61.715237
10568646,222.25941
10573225,168.10925
10575777,89.05696
10575811,170.27502
10600032,163.84058
10612199,105.72727
10637010,165.53928
10647977,121.87621
10672698,68.74555
10679740,74.94993
10685403,61.715237
10686350,236.22429
10686958,108.02919
10695252,135.31122
10696159,154.8794
10709249,130.2711
10724792,279.1085
10730086,68.930405
10732197,111.77203
10752737,106.7269
10755640,128.1701
10755963,47.99834
10772141,471.91904
10782718,149.87497
10786987,-25.520885
10790350,65.95729
10792883,65.13901
10827567,168.95073
10830083,237.60791
10830815,67.25541
10847901,42.1168
10848827,70.54267
10849426,107.276276
10851925,61.490437
10864440,207.41093
10886628,83.84897
10888320,119.889
10904914,121.14123
10919968,195.57771
10938544,59.50229
10941762,260.9981
10943209,136.81935
10945632,123.3246
11003247,116.84198
11006134,279.25436
11020841,69.40044
11023993,48.735874
11030761,213.09308
11031059,72.90772
11033476,69.84824
11033590,318.672
11039706,138.81319
11042240,159.75813
11061063,249.24797
11069190,115.35951
11069291,53.61799
11077282,163.71098
11085352,82.74485
11095719,218.83969
11096888,187.44722
11101754,144.67427
11120231,132.05852
11130697,147.36761
11138910,148.84691
11140165,151.57031
11147376,224.66524
11148990,239.18187
11156579,234.6614
11162977,135.49516
11175261,116.15952
11183878,69.7723
11186765,62.977512
11187353,259.4499
11191242,197.4985
11206278,113.482025
11222221,279.25436
11223328,224.69295
11227558,200.7434
11228502,63.122772
11228611,51.49221
11238715,59.569084
11242469,149.99355
11253351,139.37294
11259934,62.66906
11272222,63.55082
11276229,142.9899
11282788,168.94261
11298300,199.96562
11301136,213.09596
11304836,116.066475
11311470,272.92737
11315999,82.42517
11316570,57.368282
11320246,99.04745
11320482,61.585922
11324531,89.53811
11334160,63.28014
11337913,148.50471
11357182,77.39469
11359913,246.97601
11360407,72.8815
11372330,170.52803
11373565,80.705986
11375631,166.19493
11389037,76.581505
11396225,188.38382
11396922,176.86807
11399898,203.5658
11407817,135.63237
11411361,77.8721
11433561,189.11984
11434339,61.934906
11434848,88.87564
11435529,76.896965
11435936,199.73868
11439224,106.35297
11441692,232.18497
11442670,97.82364
11451070,180.54337
11452070,175.54713
11455372,124.271935
11457547,97.75443
11458818,194.83934
11458973,256.26175
11459084,91.99542
11459958,193.94255
11460993,133.14955
11490215,250.93362
11490744,136.95074
11493255,151.74658
11497795,102.09701
11497938,252.08981
11503335,136.47482
11506248,74.24809
11509497,63.94831
11514756,171.79214
11521447,222.7202
11524437,90.84679
11529467,160.63649
11532518,244.35255
11542467,151.67986
11546462,242.64072
11553908,169.36343
11564960,194.55618
11567815,134.31735
11569560,245.39604
11573292,121.19302
11574674,144.7837
11584288,74.94993
11587779,80.00805
11587997,110.26911
11591118,319.04807
11591364,194.04907
11602485,142.52557
11602574,86.34459
11604307,54.000904
11619745,158.87784
11620062,170.57327
11624287,87.941605
11627123,55.70243
11635717,134.52992
11638302,110.111725
11638339,105.05105
11649232,207.64973
11650863,223.80688
11651505,59.92418
11651554,167.62677
11654372,64.04755
11656396,166.47841
11657285,199.88632
11677489,190.53409
11684682,51.43343
11690836,197.25844
11697308,140.30334
11700121,132.05852
11710327,73.23297
11712888,148.50471
11714137,159.21857
11715392,179.80165
11715651,170.57327
11732848,178.00903
11737916,72.90772
11740386,191.12196
11750766,211.51674
11758988,133.34155
11771598,73.8308
11775483,63.359787
11782585,198.62129
11803487,104.79704
11803893,104.79704
11812986,109.47679
11814079,148.73788
11817212,65.13901
11823125,107.89273
11826442,150.7279
11837681,86.35556
11839668,373.8339
11840057,116.05551
11840404,167.69292
11841988,252.49083
11847204,205.66998
11850380,116.62678
11851288,122.27053
11858737,98.89599
11861349,76.55837
11864530,86.83491
11868495,231.24347
11871903,183.99567
11909622,64.04755
11910848,136.33142
11911783,195.57771
11912865,61.994133
11920660,465.9741
11923881,111.210464
11927032,201.19945
11946206,176.42067
11949531,57.8445
11959165,157.31639
11966139,273.72675
11970778,150.13876
11970867,241.47357
11971334,51.541164
11980791,193.88155
11981509,106.01046
11984762,142.35971
11989954,160.90811
12000617,62.467747
12003146,184.66737
12003341,151.89241
12004547,249.1139
12005195,157.12794
12007258,148.84691
12007456,70.364784
12009651,160.95934
12009685,164.0706
12021544,59.454124
12022098,76.97913
12022728,213.98679
12028733,161.92091
12038181,65.13901
12050885,51.938705
12050932,139.91583
12064283,288.0939
12085680,212.80061
12086985,54.125496
12088134,91.04904
12088314,154.23476
12088765,68.30206
12089013,206.26718
12089692,132.04256
12092786,115.16594
12099852,156.50189
12106348,217.42848
12109533,148.84691
12110663,86.96148
12111387,237.39394
12113015,249.34494
12115597,89.35635
12122102,56.77769
12135856,76.5013
12145189,194.82304
12145887,66.29408
12154621,62.082527
12167819,89.56056
12168087,133.10959
12168212,133.63869
12169531,173.49199
12175508,138.68037
12181485,165.56653
12184956,76.581505
12188721,102.40967
12190495,64.48194
12191116,82.64884
12202225,75.328636
12204161,179.44524
12205049,283.22858
12206323,160.69737
12209944,162.07231
12222304,197.25844
12224443,120.5617
12227645,73.70659
12230921,166.35559
12230978,79.18995
12243378,210.71632
12251481,96.21183
12253338,71.19001
12265378,105.88867
12273048,335.1992
12287479,79.18092
12292255,194.29448
12300734,111.526
12301489,197.4985
12304938,194.1541
12308695,52.45585
12310495,74.011955
12310556,158.98349
12311270,174.49747
12321473,253.08197
12321626,193.08026
12322923,274.88205
12326402,138.91257
12332789,34.587387
12333456,189.27034
12339863,787.0816
12342876,139.63304
12343098,325.9493
12344456,194.48003
12345615,52.41927
12346483,74.36277
12353119,158.3468
12359146,142.35971
12360254,178.29996
12366132,104.93949
12367315,153.12654
12367673,118.667725
12368099,98.47157
12368109,68.04837
12370347,63.756233
12382140,214.47964
12385002,139.26743
12386361,140.59116
12387961,89.0968
12397447,111.68527
12404734,88.170425
12409364,237.80249
12412900,138.46819
12420947,156.41351
12421102,227.84686
12422277,214.77763
12434717,75.028336
12445316,171.05582
12446548,80.18241
12450817,229.32591
12451425,198.0707
12453775,98.90182
12454556,99.28509
12465732,90.1416
12468908,228.36621
12482870,60.050976
12487909,63.98349
12494870,79.70946
12495520,252.96355
12497783,96.70902
12508552,115.25728
12519757,102.16185
12534110,103.30934
12535946,199.0928
12542485,237.56677
12545436,77.14901
12558745,47.447342
12560137,349.92398
12562075,147.66649
12566262,254.37396
12584072,154.90865
12585126,255.77025
12587017,214.79298
12590077,193.32138
12593389,200.45193
12594614,72.58368
12598446,387.1974
12601401,134.92749
12601807,85.33637
12602408,56.801117
12623332,160.48962
12625113,61.90288
12629865,69.27181
12630697,166.0241
12641611,200.3962
12643924,62.271606
12649685,159.25266
12650991,65.995285
12652765,216.35106
12652939,58.21506
12655931,88.27135
12657039,81.00005
12669490,113.26505
12671359,252.12152
12676400,156.3063
12679172,150.80475
12679291,208.1623
12684755,139.66933
12687169,81.275734
12693458,76.64631
12705519,124.028366
12711153,71.56518
12730600,74.62809
12732671,81.85165
12734487,75.04145
12737660,63.372295
12737915,70.066315
12747434,61.052563
12752736,98.74933
12753144,149.45004
12754199,89.2366
12763008,74.39158
12763385,77.635796
12776694,104.241615
12778678,270.19818
12780475,184.93382
12792132,218.45282
12795109,73.04905
12796750,181.44696
12797047,202.32904
12804693,107.87594
12805625,124.5673
12810210,209.21461
12810452,97.348526
12812504,75.91809
12812544,142.19429
12812618,81.00005
12812630,51.64267
12813050,207.57613
12813206,125.39164
12815139,163.0671
12825700,219.77393
12827921,87.55524
12831310,108.01
12832371,151.29648
12832899,156.0884
12834317,184.2165
12847720,200.89017
12847902,78.21262
12850186,154.79143
12850887,52.45585
12850911,136.60059
12851307,187.41637
12856181,233.17326
12856529,219.76431
12856992,84.73464
12862929,112.364586
12864095,98.146255
12869174,56.689606
12870344,254.89702
12883073,257.85287
12886380,149.558
12887457,191.47922
12888849,476.89563
12897133,140.5836
12897713,222.8452
12902467,194.29092
12904061,85.777115
12905314,58.246506
12913007,166.77719
12915038,52.46541
12916138,167.86517
12916189,600.5799
12924969,75.251595
12926849,75.35571
12929852,169.91113
12949937,206.85556
12955402,74.71263
12955453,101.21318
12955454,88.56049
12955940,50.155445
12958663,237.62521
12962798,193.34943
12965288,66.57505
12966707,123.68305
12971882,91.381256
12972783,77.95594
12973819,122.411095
12986728,64.72832
12989612,139.4009
13000007,168.45732
13001082,90.64583
13003338,132.66006
13004967,126.694
13004996,123.157524
13006794,184.33398
13007629,192.5455
13016389,282.90128
13016417,196.42778
13017016,229.19247
13018125,210.90697
13026702,186.43777
13043208,181.77016
13043724,73.480484
13044589,146.73285
13044815,156.96297
13045196,60.568214
13047594,83.51331
13058888,70.28738
13059631,66.349655
13061422,67.9394
13063360,85.38531
13064443,178.6104
13065655,158.90895
13065949,104.241615
13066577,191.98756
13067176,294.5136
13070577,181.09708
13073701,149.52274
13077988,214.24223
13079614,274.72626
13081306,172.59395
13083030,125.31485
13084019,274.69577
13091737,215.84062
13093161,203.75015
13094250,75.961525
13094329,199.98624
13096146,139.4894
13097050,96.26357
13098701,126.3426
13099377,61.168694
13099447,263.07028
13100373,144.20056
13108345,241.34424
13109933,182.65085
13112895,154.4148
13116481,168.31679
13121809,163.62971
13123883,165.58392
13124724,135.0672
13126582,203.46089
13128992,195.76685
13129607,199.19916
13136376,153.62514
13137538,69.9922
13148370,166.77719
13149690,97.259544
13153768,98.93279
13155478,92.25969
13156998,263.0159
13157343,112.62083
13163474,257.65054
13164658,519.38513
13164770,65.98579
13165500,163.1785
13167621,119.025536
13169181,81.892006
13170049,61.178085
13170106,245.56322
13170159,229.3806
13173415,148.84033
13174433,211.21196
13175743,66.81581
13182093,64.349625
13183672,189.79459
13184939,253.80968
13186655,162.7002
13186804,253.59108
13188622,216.88585
13189500,147.91463
13201181,212.31706
13207484,188.52438
13209482,195.52097
13209493,155.79468
13209699,60.706306
13213869,89.87066
13217170,72.04517
13217609,92.34687
13223445,118.292786
13230807,207.49219
13231399,383.77927
13231566,133.98022
13236148,153.54568
13238321,84.46737
13239693,160.19415
13243615,145.67757
13245721,280.46503
13248742,81.00453
13250303,69.51271
13251558,63.145557
13254504,219.77393
13261498,156.76591
13262935,65.68648
13266202,64.71606
13274918,176.44127
13278654,209.49167
13280923,86.67426
13287347,72.086624
13289643,209.99422
13291508,74.76485
13291548,90.74876
13292993,192.21864
13294291,82.42276
13294859,69.46661
13308110,132.21779
13308276,175.49336
13308629,89.048325
13309409,220.67348
13311896,63.28976
13312968,90.74876
13313377,168.64795
13313576,194.72697
13318272,68.46606
13324758,73.8372
13330683,76.80328
13333699,214.77763
13333916,47.08352
13342037,267.74298
13343144,103.93209
13355002,114.63816
13355711,61.762093
13355833,92.12667
13359578,279.39697
13359798,132.79117
13362486,77.06659
13370053,173.08685
13374115,65.591286
13376767,143.23686
13377893,56.651157
13378177,153.24242
13378438,68.28518
13378919,49.31491
13379269,93.03167
13379511,158.8264
13387572,280.664
13388285,68.98149
13388929,222.16049
13389280,263.67096
13391165,124.14414
13392941,104.41014
13394748,51.20425
13395955,157.72603
13397316,244.66167
13397781,173.17834
13407067,91.715675
13409920,125.34379
13410813,258.74402
13411759,145.58029
13412918,110.61157
13424903,153.26973
13425518,300.28275
13427658,61.902103
13430483,256.13672
13431552,170.196
13431793,269.37396
13432348,226.25131
13432549,118.521576
13432828,253.70149
13435285,193.12321
13435688,188.64293
13436489,49.31491
13443722,114.37453
13444902,57.41019
13445935,165.94789
13446580,144.019
13446921,69.356346
13451720,85.92951
13451943,70.635544
13452799,78.60534
13459473,131.78088
13465546,198.25766
13466302,268.89746
13466561,97.899994
13479302,199.65067
13479649,146.9657
13480134,49.319122
13480162,174.35088
13486680,64.40289
13486730,169.39688
13487852,79.40128
13489132,184.93478
13490097,64.40289
13492036,143.83603
13495361,244.38277
13496176,125.34379
13496318,380.2487
13497388,154.93063
13508285,187.58961
13508567,126.37303
13511347,129.49687
13514387,121.42507
13515087,158.44014
13519630,128.86386
13525308,117.837425
13526398,270.19818
13526483,113.9021
13528649,143.3716
13531852,54.0106
13532669,101.31396
13532789,224.0751
13533366,48.80814
13539571,74.64917
13540817,197.73293
13540829,157.71255
13541505,86.35021
13543171,192.15053
13545656,146.0242
13548332,135.91354
13548515,211.83324
13548885,63.28976
13549750,172.21396
13550120,162.13144
13550629,247.306
13556607,216.75014
13558387,247.17314
13560118,196.0337
13572767,172.84155
13578431,124.645615
13586426,79.96978
13590002,184.94536
13595786,143.57321
13606337,86.67554
13606847,242.06642
13607904,69.46661
13614714,132.84355
13617449,147.04465
13623452,154.2102
13632649,180.13942
13633299,51.07451
13634292,65.60689
13634496,119.540306
13635848,92.69235
13641625,90.43525
13642631,258.91772
13649833,97.03997
13653677,63.069862
13654347,192.59554
13654429,129.46257
13654760,195.94746
13657292,130.17711
13658407,159.2761
13659004,52.45585
13662078,149.65701
13669049,186.58392
13669161,84.01918
13669423,186.36127
13670109,194.29092
13670376,209.99422
13672890,104.27909
13674799,71.8632
13675798,177.35564
13686122,259.65875
13694692,62.776196
13698284,176.63304
13699396,87.47293
13700298,51.677387
13702697,262.38245
13712336,63.22627
13715798,104.241615
13715977,57.41019
13720750,101.65134
13723312,164.23592
13724932,73.8372
13725995,149.94855
13726934,91.905205
13730495,186.92982
13732215,114.315735
13733036,230.55934
13733309,196.78838
13740409,140.64876
13740419,276.4986
13743350,176.68826
13743786,161.16771
13744371,65.995285
13745575,187.47937
13745644,211.26259
13750448,102.1956
13752672,101.650665
13760233,111.61424
13760302,165.12973
13763512,120.328865
13764984,119.26078
13765918,234.97864
13765949,163.81393
13766690,64.27541
13767238,235.97777
13769006,65.98579
13769545,72.935104
13769969,76.19203
13770179,81.2187
13770587,210.18695
13770996,212.15446
13771885,69.800896
13780748,231.05833
13783769,155.50392
13785938,109.23984
13794822,81.45102
13801296,105.85782
13801326,85.09904
13802521,53.425232
13802699,66.11942
13803517,67.96823
13813731,70.485725
13814227,142.84135
13815162,158.00966
13816385,52.541748
13821190,95.8935
13824091,130.52486
13830463,212.69507
13839238,66.54346
13840253,132.88779
13840935,71.48055
13842204,86.11233
13843286,315.64972
13843681,127.40931
13844921,185.28003
13845597,173.34969
13847244,235.34184
13847278,163.81393
13848005,165.1734
13856320,138.17134
13856810,216.16501
13858187,258.28696
13863230,158.6272
13864551,132.42868
13866112,204.90103
13867110,171.6271
13868137,57.357544
13876809,68.10363
13881317,274.12006
13882858,129.16763
13883303,70.960075
13883481,79.820244
13884778,88.60257
13893853,149.27509
13899190,194.99652
13899934,97.63005
13900695,71.26581
13900712,130.66008
13907872,149.42111
13912725,82.370674
13920697,126.049385
13921462,83.44973
13921768,58.906055
13923255,96.083206
13934790,165.08951
13934894,176.28139
13935360,133.5031
13935511,73.094376
13936825,68.0826
13937701,124.68791
13937820,69.2605
13938420,59.07228
13941332,69.07998
13942921,63.998787
13950233,210.86469
13952319,137.73218
13952428,67.54087
13955012,61.84999
13955139,92.83227
13956613,151.50569
13959891,153.23393
13968722,113.61734
13971160,73.68666
13973268,142.90692
13974200,13.778957
13980860,148.4756
13994052,60.833866
13995350,97.14133
13996108,169.02992
13997539,175.77199
13998223,178.47447
14000455,74.89457
14010651,231.82333
14011728,148.01642
14015822,70.9137
14024257,111.393036
14028597,260.04666
14030285,142.65623
14036591,81.705574
14039239,100.53169
14041728,127.56776
14056447,141.79457
14064701,153.44511
14068646,195.58961
14070967,153.9772
14085512,266.6356
14091281,325.12796
14093073,125.01481
14094264,80.06083
14094358,125.78642
14094480,159.1866
14095224,126.53629
14100582,252.78107
14105094,242.02669
14108870,53.314007
14109893,124.00895
14110144,179.1897
14111975,206.92004
14115455,90.745834
14120431,211.61256
14120620,212.19496
14121640,153.2929
14125891,80.76731
14135050,67.05525
14138066,77.54488
14138800,62.48779
14141215,90.280914
14148988,220.46991
14150846,250.79842
14154373,109.21976
14155795,148.35654
14159853,118.80909
14161103,222.51904
14163324,157.92255
14167380,181.46776
14167624,176.71947
14167763,226.02739
14169102,115.06276
14174460,62.717297
14180715,166.10616
14181565,55.79131
14195493,158.03297
14195878,62.20669
14198486,77.24488
14202979,290.76022
14214315,65.80325
14215681,80.71762
14217692,78.47462
14218548,110.601616
14221071,274.99585
14231606,323.31277
14236734,163.53432
14252537,98.17922
14253050,158.56007
14254221,251.0662
14255485,113.96241
14261749,179.61253
14262420,162.44872
14264490,123.89713
14266097,117.876785
14280057,62.93742
14281111,278.72397
14281526,131.82668
14282356,108.96086
14283423,205.48738
14284714,232.53546
14290760,134.63866
14294585,134.81409
14296598,196.45296
14302945,199.98845
14316033,140.58696
14316284,294.32678
14318774,143.58481
14323803,45.153233
14332446,97.20486
14347502,190.405
14348580,86.45496
14351180,144.20032
14351733,57.896225
14354698,73.835144
14355768,256.00922
14357461,143.84842
14357698,263.15878
14357767,193.3289
14367248,162.98645
14369923,141.25143
14371877,100.97774
14383283,67.44735
14397396,204.64346
14401928,179.3525
14406256,95.62818
14415799,144.88396
14417576,190.94135
14421258,88.362144
14421383,59.304012
14452731,62.406937
14453189,240.52725
14466193,57.658936
14466418,247.18773
14480047,61.603424
14481668,59.035908
14484998,147.8007
14486539,94.889
14489610,176.92935
14489615,122.392265
14491976,68.3716
14521738,174.32593
14522175,179.60956
14524079,244.30475
14534676,77.8532
14535001,156.78009
14541203,242.2596
14547982,77.782745
14549226,160.66092
14551515,66.17562
14556634,78.10973
14557504,77.153145
14568352,126.379196
14568858,148.37872
14569577,131.52618
14577930,242.72865
14594441,141.77625
14611399,133.92642
14622053,46.242016
14625676,194.85735
14627598,140.93295
14648838,128.69014
14654676,235.46588
14655004,96.18785
14655908,201.84969
14661771,900.43994
14666364,207.06882
14668622,556.3422
14670685,59.907574
14682338,58.598133
14692459,151.1305
14707648,140.57587
14712466,60.698772
14713599,76.0889
14716155,66.15391
14723166,200.35626
14723697,129.16527
14724181,57.842316
14728788,75.27937
14738709,221.34648
14744912,58.92066
14746873,65.0387
14749932,101.09448
14756913,140.75078
14757774,60.597073
14759511,87.29758
14759888,107.11875
14761949,81.56353
14769619,53.536625
14769785,90.37124
14774459,156.6086
14783847,219.94852
14784377,72.67368
14784557,235.13127
14784793,115.48113
14788009,151.01831
14790550,108.469475
14796894,209.96265
14803168,214.14928
14804934,80.336685
14808832,178.11032
14809302,58.869457
14819796,187.96628
14821133,194.05502
14823526,159.36548
14826817,55.62574
14826900,169.02554
14827752,254.51527
14838160,80.21093
14854430,269.27988
14855614,426.97186
14868158,59.997543
14887025,255.33295
14899111,346.5422
14912574,127.9163
14914739,144.6187
14928864,141.46802
14933521,128.71771
14935151,50.576107
14946346,282.21964
14946381,54.920143
14947252,168.83754
14952053,54.970573
14968436,81.467606
14972714,168.29506
14996256,77.46476
15003711,72.20824
15016495,161.16676
15016999,143.57597
15019959,78.600235
15021783,126.691795
15022347,144.14383
15024889,149.58954
15028194,124.00672
15031599,61.37602
15033685,208.67741
15036809,116.8997
15038469,80.88032
15039238,163.04738
15040421,100.401375
15041998,239.70642
15050044,148.35709
15058410,67.549576
15059292,190.86255
15060262,84.58276
15064512,169.7686
15066466,220.43758
15068067,282.63943
15074005,63.410496
15080936,57.719727
15082930,180.14554
15083267,122.38118
15083571,191.6128
15087800,56.555275
15094172,183.29202
15095408,121.3934
15095439,111.98192
15095589,81.933365
15099149,84.58541
15099669,188.84024
15107136,125.08808
15107952,264.63635
15113479,168.75175
15114433,174.38669
15114715,62.55235
15115532,194.50421
15125599,238.19048
15128456,63.26874
15131279,47.140873
15133923,174.46552
15144105,54.66566
15147943,104.01494
15149591,626.23773
15158791,169.65381
15159731,173.31381
15160268,158.79181
15165888,83.848526
15166520,78.364365
15173557,73.094376
15174230,95.15305
15181459,290.29187
15188738,61.16971
15189516,47.026066
15194011,75.7537
15205915,626.23773
15206836,480.22852
15218579,480.22852
15222972,220.76111
15226075,241.97372
15226875,61.401943
15229619,443.38638
15230053,314.99786
15230339,459.598
15230938,313.40195
15232776,237.61743
15234755,247.59723
15238184,54.318428
15248948,171.2645
15250033,73.12618
15255254,93.954666
15257524,56.114975
15260962,386.55087
15261353,200.28508
15262831,116.01608
15266254,344.36325
15271865,52.8154
15273936,61.267265
15288601,73.06695
15289231,153.81866
15297704,101.85757
15301499,367.9045
15311833,76.613235
15321266,126.73847
15327553,148.58203
15328237,92.72046
15333336,56.984318
15344255,232.07593
15347268,1347.3484
15349655,91.3811
15356673,97.99536
15357503,50.12825
15358881,246.02475
15359119,129.81358
15360248,249.75984
15360364,87.74738
15360787,79.52516
15374777,72.13529
15377407,367.40994
15379574,125.660835
15381675,140.35669
15391726,90.745834
15399031,178.66135
15411945,137.09435
15422352,134.41129
15423623,101.47234
15423962,50.12825
15435899,193.51486
15436666,112.06657
15437906,72.79843
15444619,212.20615
15446631,248.79256
15447148,105.90309
15450724,64.680626
15453985,124.11326
15460904,107.04828
15465050,129.72581
15467130,227.37782
15470951,47.878925
15477385,255.8271
15483201,70.87546
15494796,158.49062
15494968,1094.0566
15495132,133.3479
15495356,73.82565
15495897,197.47998
15497229,459.598
15508399,192.20174
15510233,57.128246
15510279,163.237
15511681,90.388176
15517104,152.96791
15520792,79.1252
15522627,88.7882
15529123,195.56929
15542745,165.09729
15546982,167.48279
15550900,176.77342
15552357,154.903
15552901,62.98402
15559457,79.069336
15562465,124.69445
15582683,147.39513
15589099,229.28912
15591309,100.96472
15598367,52.39781
15602953,61.051548
15604499,45.423252
15604507,116.01608
15614302,61.202248
15615535,212.5693
15624363,80.16495
15625579,276.76886
15631921,106.22667
15633510,159.81984
15641562,125.528336
15647143,197.44792
15648413,214.76213
15648993,101.04175
15649021,78.65107
15658350,155.35722
15663653,124.046616
15664037,241.22519
15664673,128.71187
15665469,45.498985
15665485,58.4837
15671751,81.20849
15672772,185.22363
15675274,171.23364
15678623,126.049385
15679326,69.43862
15701072,182.23555
15701672,95.49516
15715221,94.877396
15715485,213.23366
15717652,196.3243
15717865,51.541126
15720448,131.3359
15720449,133.9531
15732669,200.96445
15732778,63.897335
15733597,105.30893
15734642,86.267784
15735305,484.42737
15745411,111.9365
15746736,171.65283
15753014,150.82625
15755439,169.80586
15758526,208.37407
15765350,193.81828
15769652,294.179
15772067,636.5994
15774003,121.90133
15774266,79.197235
15781214,61.828243
15781324,194.6955
15788270,215.32355
15801194,95.77455
15805025,79.1252
15807946,73.40859
15813993,270.93796
15818253,81.94031
15825854,270.68396
15827538,172.7125
15832098,148.92227
15833015,212.55406
15833574,105.635124
15845077,149.1769
15845669,136.12865
15851599,242.92229
15856339,173.71048
15857259,404.99905
15866496,63.99537
15873841,54.576653
15884157,52.8154
15884886,68.990776
15886369,108.15894
15889590,94.42854
15896468,155.84998
15910575,166.24522
15910664,67.018036
15915152,242.16539
15926876,66.77758
15928835,171.80574
15929625,112.916145
15930495,127.12826
15930864,108.584366
15940328,154.09557
15955577,102.098755
15964171,206.42773
15968094,144.20451
15970947,235.7526
15983174,165.08485
15984809,159.90637
15984905,95.12232
15985873,106.257774
15988664,245.3328
15989608,109.29046
15990316,130.92168
15990572,61.743088
16010428,56.114975
16010783,140.40152
16014657,74.57519
16015571,43.109356
16028674,97.02471
16036654,229.2556
16051971,159.23096
16054200,111.97464
16063467,160.89975
16069925,107.01107
16071397,109.28182
16085436,66.065575
16085817,80.428055
16098175,49.933475
16100819,151.4623
16101054,190.00787
16108194,82.58676
16111812,151.21906
16112503,275.86148
16113712,181.6118
16119492,186.90608
16120794,209.40662
16122223,116.22696
16123133,226.97623
16123657,200.1247
16124987,140.16257
16130658,148.37872
16134745,265.79117
16136213,51.14533
16146708,63.9937
16147304,626.23773
16154904,131.14146
16159444,33.295803
16164399,121.553024
16164699,157.95358
16171868,71.948135
16172498,71.911476
16179862,77.46476
16180783,205.56819
16186828,125.12855
16193259,49.929447
16204030,195.18636
16204655,65.9638
16206383,78.35772
16207381,141.50053
16214404,83.78014
16215826,283.071
16224408,84.690895
16224523,66.69138
16229170,231.41452
16229583,86.87896
16229585,296.2124
16230057,61.536488
16232783,102.08089
16238569,197.69034
16238620,193.54434
16241319,119.07823
16241833,58.193077
16241951,184.17961
16243941,377.62488
16248277,161.75362
16251345,247.11464
16251963,73.398926
16252722,80.44725
16253465,224.47758
16257739,153.63092
16257916,261.08063
16258672,167.48279
16259629,140.72867
16259714,62.42164
16259787,84.68601
16260362,216.50186
16261522,46.25174
16268781,58.906055
16269256,113.28037
16270389,135.62715
16273510,173.46912
16274836,54.969746
16279328,179.78673
16280020,164.19296
16287282,62.42164
16287863,170.9222
16289576,113.311615
16296071,155.15422
16298763,115.7548
16300982,241.93484
